,State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date,Station Type,federal_supply_class,year
117999,TN,MOUNT PLEASANT POLICE DEPT,4933-01-394-7781,"BORE LIGHT SYSTEM,LASER",1,Each,642.0,D,1.0,2017-09-15 00:00:00.000,State,4933,2017
118000,TN,MOUNT PLEASANT POLICE DEPT,5855-01-610-3175,"VIEWER,NIGHT VISION",1,Each,28350.0,C,1.0,2018-06-21 00:00:00.000,State,5855,2018
118001,TN,MOUNT PLEASANT POLICE DEPT,2310-01-111-2274,"TRUCK,AMBULANCE",1,Each,96466.0,C,1.0,2018-10-03 00:00:00.000,State,2310,2018
118002,TN,MOUNT PLEASANT POLICE DEPT,1240-00-930-3833,BINOCULAR,7,Each,278.05,D,1.0,2017-09-22 00:00:00.000,State,1240,2017
118003,TN,MOUNT PLEASANT POLICE DEPT,1240-01-411-6350,"TELESCOPE,STRAIGHT",7,Each,814.0,D,7.0,2017-09-22 00:00:00.000,State,1240,2017
118004,TN,MOUNT PLEASANT POLICE DEPT,1240-01-540-3690,"SIGHT,REFLEX",12,Each,321.0,D,1.0,2017-11-02 00:00:00.000,State,1240,2017
118005,TN,MOUNT PLEASANT POLICE DEPT,1005-00-921-5004,"MAGAZINE,CARTRIDGE",50,Each,13.56,D,1.0,2017-10-13 00:00:00.000,State,1005,2017
118006,TN,MOUNT PLEASANT POLICE DEPT,2320-01-412-0143,"TRUCK,UTILITY",1,Each,89627.0,C,1.0,2015-06-30 00:00:00.000,State,2320,2015
118007,TN,MOUNT PLEASANT POLICE DEPT,2590-DS-VEH-MIDD,"MISC VEHICULAR COMPONENTS, DEMIL D",1,Each,50000.0,D,,2017-10-04 00:00:00.000,State,2590,2017
118008,TN,MOUNT PLEASANT POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",4,Each,321.0,D,1.0,2017-10-13 00:00:00.000,State,1240,2017
118009,TN,MOUNT PLEASANT POLICE DEPT,2320-DS-TRU-CK00,TRUCKS AND TRUCK TRACTORS,1,Each,7000.0,A,,2019-05-16 00:00:00.000,State,2320,2019
118010,TN,MOUNT PLEASANT POLICE DEPT,6650-01-593-3671,BORESCOPE KIT,2,Each,1500.0,A,1.0,2019-05-16 00:00:00.000,State,6650,2019
118011,TN,MOUNT PLEASANT POLICE DEPT,6115-DS-GEN-ERA3,"GENERATORS AND GEN SETS, DEMIL Q",1,Each,4505.91,Q,,2019-05-28 00:00:00.000,State,6115,2019
118014,TN,MOUNT PLEASANT POLICE DEPT,2355-01-529-2246,MINE RESISTANT VEHICLE,1,Each,300000.0,C,1.0,2018-11-29 00:00:00.000,State,2355,2018
118017,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118019,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118020,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118021,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118022,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118023,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118024,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118025,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118026,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118027,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118028,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118029,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118030,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118031,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118032,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118033,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118034,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118035,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118036,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118037,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118038,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118039,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118040,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118041,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118042,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118043,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118044,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118045,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118046,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118047,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118048,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118049,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118050,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118051,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118052,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118053,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118054,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118055,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118056,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118057,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118058,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118059,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118060,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118061,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118062,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118063,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118064,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118065,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118066,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118067,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118068,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118069,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118070,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118071,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118072,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118077,TN,MURFREESBORO POLICE DEPARTMENT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118078,TN,NASHVILLE INTL AIRPORT POLICE,1385-01-484-8651,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,2314.0,C,1.0,2015-03-05 00:00:00.000,State,1385,2015
118080,TN,NASHVILLE INTL AIRPORT POLICE,1385-01-482-6168,"TOOL KIT,IMPROVISED EXPLOSIVE DEVICES",1,Each,3578.0,C,1.0,2015-03-18 00:00:00.000,State,1385,2015
118081,TN,NASHVILLE INTL AIRPORT POLICE,1385-01-529-0068,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,3777.0,B,3.0,2015-04-24 00:00:00.000,State,1385,2015
118082,TN,NASHVILLE INTL AIRPORT POLICE,1385-01-529-0068,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,3777.0,B,3.0,2015-04-24 00:00:00.000,State,1385,2015
118083,TN,NASHVILLE INTL AIRPORT POLICE,6650-01-449-0523,BORESCOPE,1,Each,16880.0,C,1.0,2015-04-23 00:00:00.000,State,6650,2015
118084,TN,NASHVILLE INTL AIRPORT POLICE,1385-01-529-0068,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,3777.0,B,3.0,2015-04-18 00:00:00.000,State,1385,2015
118085,TN,NASHVILLE INTL AIRPORT POLICE,1385-01-529-0068,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,3777.0,B,3.0,2015-04-18 00:00:00.000,State,1385,2015
118086,TN,NASHVILLE INTL AIRPORT POLICE,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",30,Each,587.61,D,1.0,2016-03-30 00:00:00.000,State,1240,2016
118087,TN,NASHVILLE INTL AIRPORT POLICE,6665-01-512-7300,"ANALYZER,HAZARDOUS MATERIAL IDENTIFICATION",1,Each,75313.0,C,1.0,2015-12-22 00:00:00.000,State,6665,2015
118088,TN,NASHVILLE INTL AIRPORT POLICE,5860-01-350-8551,LASER-INFRARED OBSERVATION SET,1,Each,22015.0,D,1.0,2016-01-13 00:00:00.000,State,5860,2016
118089,TN,NASHVILLE INTL AIRPORT POLICE,1385-01-524-6956,HOOK AND LINE SET  ,3,Set,3600.0,B,3.0,2016-10-13 00:00:00.000,State,1385,2016
118090,TN,NASHVILLE INTL AIRPORT POLICE,1005-00-921-5004,"MAGAZINE,CARTRIDGE",100,Each,13.56,D,1.0,2016-12-09 00:00:00.000,State,1005,2016
118091,TN,NASHVILLE INTL AIRPORT POLICE,5860-01-350-8551,LASER-INFRARED OBSERVATION SET,1,Each,22015.0,D,1.0,2016-01-13 00:00:00.000,State,5860,2016
118092,TN,NASHVILLE INTL AIRPORT POLICE,5860-01-350-8551,LASER-INFRARED OBSERVATION SET,1,Each,22015.0,D,1.0,2016-01-13 00:00:00.000,State,5860,2016
118093,TN,NASHVILLE INTL AIRPORT POLICE,1385-01-482-6168,"TOOL KIT,IMPROVISED EXPLOSIVE DEVICES",1,Each,3578.0,C,1.0,2017-03-31 00:00:00.000,State,1385,2017
118094,TN,NASHVILLE INTL AIRPORT POLICE,1385-DS-ROB-TEOD,EOD ROBOT,1,Each,14608.44,D,,2017-07-06 00:00:00.000,State,1385,2017
118095,TN,NASHVILLE INTL AIRPORT POLICE,1385-DS-ROB-TEOD,EOD ROBOT,1,Each,14608.44,D,,2017-07-06 00:00:00.000,State,1385,2017
118096,TN,NASHVILLE INTL AIRPORT POLICE,1385-DS-ROB-TEOD,EOD ROBOT,1,Each,14608.44,D,,2017-07-06 00:00:00.000,State,1385,2017
118097,TN,NASHVILLE INTL AIRPORT POLICE,1385-DS-ROB-TEOD,EOD ROBOT,1,Each,14608.44,D,,2017-07-06 00:00:00.000,State,1385,2017
118098,TN,NASHVILLE INTL AIRPORT POLICE,1385-DS-ROB-TEOD,EOD ROBOT,1,Each,14608.44,D,,2017-07-06 00:00:00.000,State,1385,2017
118099,TN,NASHVILLE INTL AIRPORT POLICE,1385-DS-ROB-TEOD,EOD ROBOT,1,Each,14608.44,D,,2017-07-06 00:00:00.000,State,1385,2017
118100,TN,NASHVILLE INTL AIRPORT POLICE,5410-DS-BUI-LD0D,PREFAB &PORTABLE BUILDINGS DEMIL D,1,Each,96200.0,D,,2017-02-24 00:00:00.000,State,5410,2017
118101,TN,NASHVILLE INTL AIRPORT POLICE,5180-01-418-5790,"KIT,DS PLUS SPEC TO",1,Each,24298.0,Q,3.0,2018-04-19 00:00:00.000,State,5180,2018
118102,TN,NASHVILLE INTL AIRPORT POLICE,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",20,Each,870.0,D,1.0,2017-12-23 00:00:00.000,State,5855,2017
118103,TN,NASHVILLE INTL AIRPORT POLICE,5855-01-571-1258,"ILLUMINATOR,INTEGRATED,SMALL ARMS",30,Each,1049.0,D,1.0,2019-03-04 00:00:00.000,State,5855,2019
118104,TN,NASHVILLE INTL AIRPORT POLICE,2330-DS-TRA-ILE1,TRAILER,1,Each,3986.49,A,,2019-08-23 00:00:00.000,State,2330,2019
118105,TN,NASHVILLE INTL AIRPORT POLICE,8115-01-220-9527,"CONTAINER,CARGO    ",5,Each,10670.0,A,1.0,2020-01-08 00:00:00.000,State,8115,2020
118115,TN,NASHVILLE INTL AIRPORT POLICE,1385-01-529-0068,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,3777.0,B,3.0,2015-04-24 00:00:00.000,State,1385,2015
118179,TN,OAK RIDGE POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",25,Each,321.0,D,1.0,2015-03-19 00:00:00.000,State,1240,2015
118181,TN,OAK RIDGE POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",32,Each,321.0,D,1.0,2015-03-19 00:00:00.000,State,1240,2015
118182,TN,OAK RIDGE POLICE DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,658000.0,C,1.0,2016-10-31 00:00:00.000,State,2355,2016
118219,TN,OBION COUNTY SHERIFF'S DEPT,2355-01-623-0967,MINE RESISTANT VEHICLE,1,Each,767360.0,C,1.0,2019-10-15 00:00:00.000,State,2355,2019
118220,TN,OBION COUNTY SHERIFF'S DEPT,1005-00-921-5004,"MAGAZINE,CARTRIDGE",100,Each,13.56,D,1.0,2016-02-22 00:00:00.000,State,1005,2016
118269,TN,OVERTON COUNTY SHERIFF'S DEPT,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",5,Each,1079.0,D,1.0,2015-05-07 00:00:00.000,State,1095,2015
118270,TN,OVERTON COUNTY SHERIFF'S DEPT,3805-00-351-9426,"EXCAVATOR,UTILITY,TRUCK MOUNTED",1,Each,95000.0,A,1.0,2019-10-01 00:00:00.000,State,3805,2019
118271,TN,OVERTON COUNTY SHERIFF'S DEPT,3805-DS-EAR-THMO,EARTH MOVING AND EXCAVATING EQUIPMENT,1,Each,28000.0,A,,2019-08-28 00:00:00.000,State,3805,2019
118281,TN,PARSONS POLICE DEPT,3825-01-410-8579,"SCRUBBING MACHINE,PAVEMENT,SELF-PROPELLED",1,Each,8500.0,A,1.0,2020-03-23 00:00:00.000,State,3825,2020
118284,TN,PARSONS POLICE DEPT,4310-01-494-8501,"COMPRESSOR UNIT,RECIPROCATING",1,Each,1081.0,B,0.0,2015-03-03 00:00:00.000,State,4310,2015
118285,TN,PARSONS POLICE DEPT,5855-01-433-2220,THERMAL IMAGING SYSTEM,1,Each,13265.94,C,1.0,2015-01-08 00:00:00.000,State,5855,2015
118286,TN,PARSONS POLICE DEPT,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,Each,11365.0,C,1.0,2015-01-05 00:00:00.000,State,2340,2015
118287,TN,PARSONS POLICE DEPT,6115-01-567-5775,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",1,Each,64248.0,B,0.0,2015-01-02 00:00:00.000,State,6115,2015
118288,TN,PARSONS POLICE DEPT,6115-DS-GEN-ERA2,"GENERATORS AND GEN SETS, DEMIL B",3,Each,6225.0,B,,2015-01-05 00:00:00.000,State,6115,2015
118289,TN,PARSONS POLICE DEPT,6920-01-142-2858,"TARGET HOLDING SET,TRAINING",8,Each,2280.0,C,1.0,2015-06-19 00:00:00.000,State,6920,2015
118290,TN,PARSONS POLICE DEPT,4120-01-550-0554,AIR CONDITIONER,1,Each,51418.8,Q,3.0,2016-03-04 00:00:00.000,State,4120,2016
118291,TN,PARSONS POLICE DEPT,5855-01-433-2220,THERMAL IMAGING SYSTEM,1,Each,13265.94,C,1.0,2015-01-08 00:00:00.000,State,5855,2015
118292,TN,PARSONS POLICE DEPT,5965-99-666-5770,HEADSET-MICROPHONE,4,Each,1023.46,Q,3.0,2017-01-20 00:00:00.000,State,5965,2017
118304,TN,PARSONS POLICE DEPT,7910-01-552-5786,"SCRUBBING MACHINE,FLOOR,ELECTRIC",1,Unknown,0.0,A,1.0,2020-03-23 00:00:00.000,State,7910,2020
118305,TN,PERRY COUNTY SHERIFF'S OFFICE,2310-01-111-2274,"TRUCK,AMBULANCE",1,Each,96466.0,C,1.0,2019-08-08 00:00:00.000,State,2310,2019
118307,TN,PERRY COUNTY SHERIFF'S OFFICE,2320-01-447-3888,"TRUCK,CARGO",1,Each,149600.0,A,1.0,2020-02-07 00:00:00.000,State,2320,2020
118308,TN,PERRY COUNTY SHERIFF'S OFFICE,2320-01-447-6343,"TRUCK,CARGO",1,Each,176428.0,Q,6.0,2020-02-07 00:00:00.000,State,2320,2020
118309,TN,PERRY COUNTY SHERIFF'S OFFICE,2320-01-447-3888,"TRUCK,CARGO",1,Each,149600.0,A,1.0,2020-02-07 00:00:00.000,State,2320,2020
118310,TN,PERRY COUNTY SHERIFF'S OFFICE,2355-01-602-3357,MINE RESISTANT VEHICLE,1,Each,865000.0,C,1.0,2016-11-15 00:00:00.000,State,2355,2016
118341,TN,PERRY COUNTY SHERIFF'S OFFICE,2310-01-111-2274,"TRUCK,AMBULANCE",1,Each,96466.0,C,1.0,2019-08-08 00:00:00.000,State,2310,2019
118348,TN,PIGEON FORGE POLICE DEPT,2355-01-602-3357,MINE RESISTANT VEHICLE,1,Each,865000.0,C,1.0,2016-03-16 00:00:00.000,State,2355,2016
118407,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118408,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118409,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118410,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118411,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118412,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118413,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118414,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118415,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118416,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118417,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118418,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118419,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118420,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118421,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118422,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118423,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118424,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118425,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118426,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118427,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118428,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118429,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118430,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
118431,TN,PORTLAND POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
